"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-01-02","2.2",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","4.8","H,,S","12.2",",,W","0.0",",,W","  200",",,W","  190",",,W","5.8",",,W","7.6",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-01-03","2.7",",,W","6.4",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","10.1","H,,S","11.7",",,W","7.8",",,W","  170",",,W","  190",",,W","5.8",",,W","7.2",",,W","    1",",,W",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-01-04","2.9",",,W","7.9",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","11.8","H,,S","15.0",",,W","7.8",",,W","  320",",,W","  330",",,W","10.7",",,W","13.9",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-01-05","5.5",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","6.3","H,,S","7.8",",,W","2.2",",,W","  320",",,W","  330",",,W","14.8",",,W","19.2",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-01-06","3.7",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","6.0","H,,S","13.3",",,W","1.7",",,W","  250",",,W","  240",",,W","10.3",",,W","12.5",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-01-07","2.3",",,W","8.1",",,W,2400","0.0","T,,W,2400","0.0",",,W,2400","4.1","H,,S","8.3",",,W","0.0",",,W","  330",",,W","  330",",,W","8.1",",,W","10.7",",,W","    1",",,W",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-01-08","5.3",",,W","0.0","T,,W,2400","0.0","T,,W,2400","0.0",",,W,2400","3.0","H,,S","8.3",",,W","-1.0",",,W","  290",",,W","  300",",,W","13.0",",,W","17.4",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-01-09","3.7",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","1.1","H,,S","5.0",",,W","-1.6",",,W","  360",",,W","  350",",,W","7.6",",,W","8.9",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-01-10","4.0",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","5.2","H,,S","12.8",",,W","1.7",",,W","  200",",,W","  190",",,W","6.7",",,W","8.1",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-01-11","6.1",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","14.2","H,,S","22.2",",,W","7.8",",,W","  210",",,W","  210",",,W","12.5",",,W","16.1",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-01-12","5.4",",,W","9.7",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","18.7","H,,S","21.1",",,W","9.4",",,W","  210",",,W","  240",",,W","14.3",",,W","18.3",",,W","    1",",,W",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-01-13","1.8",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","9.7","H,,S","11.7",",,W","6.7",",,W","   30",",,W","   40",",,W","4.5",",,W","6.3",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-01-14","1.7",",,W","1.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","8.2","H,,S","10.0",",,W","6.7",",,W","   30",",,W","  110",",,W","4.5",",,W","5.8",",,W","    1",",,W",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-01-15","2.5",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","9.6","H,,S","14.4",",,W","7.2",",,W","  210",",,W","  220",",,W","5.4",",,W","6.7",",,W","    1",",,W",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-01-16","7.6",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","10.5","H,,S","13.9",",,W","2.2",",,W","  320",",,W","  300",",,W","14.3",",,W","20.1",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-01-17","6.1",",,W","0.0","T,,W,2400","0.0","T,,W,2400","0.0",",,W,2400","2.3","H,,S","4.4",",,W","-1.6",",,W","  320",",,W","  330",",,W","13.4",",,W","20.1",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-01-18","5.1",",,W","6.4",",,W,2400","5.0",",,W,2400","0.0","T,,W,2400","-0.5","H,,S","5.6",",,W","-2.7",",,W","  180",",,W","  180",",,W","11.2",",,W","13.9",",,W","    1",",,W",,,,,,,,,"    1",",,W",,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-01-19","6.1",",,W","0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","4.9","H,,S","7.8",",,W","-2.1",",,W","  330",",,W","  340",",,W","14.3",",,W","18.8",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-01-20","6.4",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","-1.1","H,,S","2.2",",,W","-4.3",",,W","  350",",,W","  330",",,W","9.8",",,W","12.5",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-01-21","5.2",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","-1.3","H,,S","3.3",",,W","-4.9",",,W","  340",",,W","  330",",,W","8.1",",,W","10.3",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-01-22","2.0",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","-0.7","H,,S","4.4",",,W","-4.3",",,W","  330",",,W","  330",",,W","4.5",",,W","5.8",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-01-23","0.5",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","1.5","H,,S","6.7",",,W","-2.7",",,W","   60",",,W","  120",",,W","3.6",",,W","4.0",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-01-24","3.3",",,W","0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","4.9","H,,S","10.6",",,W","1.1",",,W","   80",",,W","   90",",,W","7.2",",,W","9.8",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-01-25","3.8",",,W","31.2",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","9.4","H,,S","11.1",",,W","5.0",",,W","  310",",,W","  310",",,W","8.9",",,W","11.2",",,W","    1",",,W",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-01-26","3.0",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","6.6","H,,S","10.0",",,W","2.2",",,W","  290",",,W","  280",",,W","8.1",",,W","10.7",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-01-27","4.2",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","5.9","H,,S","10.0",",,W","1.7",",,W","  320",",,W","  310",",,W","8.1",",,W","11.2",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-01-28","5.5",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","6.4","H,,S","9.4",",,W","4.4",",,W","  330",",,W","  320",",,W","10.3",",,W","14.3",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-01-29","4.3",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","5.8","H,,S","8.3",",,W","0.0",",,W","  320",",,W","  340",",,W","8.1",",,W","10.3",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-01-30","2.6",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","2.4","H,,S","6.7",",,W","-0.5",",,W","   70",",,W","   40",",,W","4.5",",,W","5.8",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-01-31","1.4",",,W","0.3",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","3.8","H,,S","8.3",",,W","0.6",",,W","  260",",,W","  260",",,W","3.6",",,W","4.9",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-02-01","1.9",",,W","1.5",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","5.1","H,,S","10.6",",,W","-0.5",",,W","  330",",,W","  310",",,W","6.7",",,W","8.1",",,W","    1",",,W",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-02-02","3.4",",,W","0.3",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","6.2","H,,S","12.8",",,W","1.7",",,W","  180",",,W","  190",",,W","8.1",",,W","10.3",",,W","    1",",,W",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-02-03","3.0",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","11.7","H,,S","17.2",",,W","5.6",",,W","  170",",,W","  300",",,W","5.8",",,W","7.2",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-02-04","3.0",",,W","0.5",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","13.4","H,,S","18.3",",,W","9.4",",,W","  170",",,W","  170",",,W","5.4",",,W","5.4",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-02-05","4.3",",,W","3.3",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","9.9","H,,S","13.9",",,W","3.9",",,W","   10",",,W","   10",",,W","9.4",",,W","10.7",",,W","    1",",,W",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-02-06","2.5",",,W","20.1",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","5.0","H,,S","8.3",",,W","3.9",",,W","  130",",,W","  150",",,W","6.7",",,W","8.9",",,W","    1",",,W",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-02-07","7.1",",,W","10.7",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","9.8","H,,S","15.0",",,W","2.2",",,W","  290",",,W","  290",",,W","13.9",",,W","18.3",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-02-08","3.6",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","3.6","H,,S","7.8",",,W","-0.5",",,W","  260",",,W","  280",",,W","7.6",",,W","10.3",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-02-09","2.9",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","4.7","H,,S","10.0",",,W","-0.5",",,W","  180",",,W","  180",",,W","7.2",",,W","8.9",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-02-10","4.9",",,W","10.9",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","7.3","H,,S","9.4",",,W","6.1",",,W","  190",",,W","  190",",,W","10.7",",,W","14.3",",,W","    1",",,W",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-02-11","3.2",",,W","12.7",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","11.1","H,,S","14.4",",,W","8.9",",,W","  330",",,W","  330",",,W","8.1",",,W","11.6",",,W","    1",",,W",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-02-12","3.8",",,W","2.3",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","8.6","H,,S","10.0",",,W","5.0",",,W","  350",",,W","  320",",,W","8.1",",,W","10.7",",,W","    1",",,W",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-02-13","5.6",",,W","7.6",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","8.4","H,,S","13.9",",,W","5.0",",,W","  330",",,W","  320",",,W","11.6",",,W","16.5",",,W","    1",",,W",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-02-14","6.5",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","4.7","H,,S","6.7",",,W","-3.2",",,W","  340",",,W","  350",",,W","11.6",",,W","15.2",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-02-15","4.0",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","-1.8","H,,S","2.2",",,W","-5.5",",,W","  360",",,W","  360",",,W","7.2",",,W","8.5",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-02-16","3.0",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","3.3","H,,S","11.1",",,W","0.0",",,W","  200",",,W","  200",",,W","6.7",",,W","8.1",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-02-17","2.5",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","7.5","H,,S","13.3",",,W","3.3",",,W","   20",",,W","   20",",,W","6.3",",,W","7.2",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-02-18","2.6",",,W","0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","8.6","H,,S","15.0",",,W","5.0",",,W","  210",",,W","  210",",,W","8.9",",,W","10.7",",,W",,,,,,,,,,,,,"    1",",,W"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-02-19","5.8",",,W","0.3",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","10.1","H,,S","13.3",",,W","4.4",",,W","  320",",,W","  320",",,W","9.8",",,W","12.5",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-02-20","3.8",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","4.2","H,,S","5.6",",,W","0.6",",,W","  350",",,W","  350",",,W","10.3",",,W","12.5",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-02-21","5.2",",,W","0.0","T,,W,2400","0.0","T,,W,2400","0.0",",,W,2400","0.4","H,,S","3.9",",,W","-4.3",",,W","  360",",,W","  360",",,W","11.2",",,W","13.0",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-02-22","3.3",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","2.9","H,,S","12.8",",,W","-3.2",",,W","  170",",,W","  170",",,W","7.2",",,W","8.9",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-02-23","1.8",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","6.3","H,,S","15.0",",,W","-1.0",",,W","  220",",,W","  200",",,W","5.8",",,W","7.6",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-02-24","2.8",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","7.8","H,,S","15.6",",,W","2.2",",,W","  200",",,W","  210",",,W","7.6",",,W","9.4",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-02-25","2.6",",,W","5.8",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","9.7","H,,S","12.8",",,W","7.8",",,W","  180",",,W","  170",",,W","5.4",",,W","6.3",",,W","    1",",,W",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-02-26","2.9",",,W","4.3",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","10.5","H,,S","12.2",",,W","6.7",",,W","  320",",,W","  330",",,W","14.3",",,W","19.2",",,W","    1",",,W",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-02-27","7.3",",,W","1.3",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","6.3","H,,S","7.2",",,W","0.0",",,W","  300",",,W","  290",",,W","15.7",",,W","19.2",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-02-28","5.1",",,W","0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","3.1","H,,S","8.9",",,W","-1.0",",,W","  230",",,W","  220",",,W","10.3",",,W","12.5",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-02-29","6.2",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","2.4","H,,S","3.9",",,W","-0.5",",,W","  320",",,W","  320",",,W","12.5",",,W","16.5",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-03-01","3.1",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","3.3","H,,S","11.1",",,W","-3.2",",,W","  260",",,W","  300",",,W","6.3",",,W","9.4",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-03-02","5.1",",,W","2.3",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","9.4","H,,S","19.4",",,W","3.3",",,W","  210",",,W","  210",",,W","13.4",",,W","17.9",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-03-03","4.1",",,W","1.8",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","12.1","H,,S","18.3",",,W","7.2",",,W","  310",",,W","  290",",,W","19.2",",,W","24.1",",,W","    1",",,W",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-03-04","4.7",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","13.6","H,,S","18.3",",,W","7.8",",,W","  300",",,W","  300",",,W","13.9",",,W","20.6",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-03-05","3.7",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","10.3","H,,S","12.2",",,W","5.0",",,W","  340",",,W","  340",",,W","11.6",",,W","13.9",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-03-06","4.3",",,W","0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","6.9","H,,S","11.7",",,W","2.8",",,W","  340",",,W","  340",",,W","11.2",",,W","14.3",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-03-07","7.6",",,W","0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","7.4","H,,S","11.7",",,W","3.9",",,W","  330",",,W","  330",",,W","14.3",",,W","18.3",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-03-08","3.8",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","8.7","H,,S","16.7",",,W","2.2",",,W","  170",",,W","  320",",,W","7.2",",,W","8.9",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-03-09","4.1",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","12.8","H,,S","23.3",",,W","6.1",",,W","  200",",,W","  220",",,W","6.7",",,W","9.8",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-03-10","5.8",",,W","0.3",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","16.6","H,,S","22.2",",,W","12.2",",,W","  210",",,W","  220",",,W","13.4",",,W","16.5",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-03-11","3.2",",,W","0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","12.8","H,,S","13.9",",,W","7.2",",,W","  330",",,W","  330",",,W","10.3",",,W","11.6",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-03-12","2.8",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","11.8","H,,S","17.8",",,W","7.8",",,W","  120",",,W","  130",",,W","6.3",",,W","8.5",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-03-13","4.8",",,W","5.6",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","15.7","H,,S","25.0",",,W","10.6",",,W","  320",",,W","  310",",,W","11.6",",,W","15.7",",,W","    1",",,W",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-03-14","5.0",",,W","3.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","12.7","H,,S","14.4",",,W","5.6",",,W","  340",",,W","  340",",,W","9.8",",,W","13.0",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-03-15","3.0",",,W","1.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","7.3","H,,S","10.6",",,W","5.0",",,W","   30",",,W","   30",",,W","8.1",",,W","9.4",",,W","    1",",,W",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-03-16","4.0",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","7.9","H,,S","12.8",",,W","3.3",",,W","  130",",,W","  150",",,W","7.2",",,W","8.5",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-03-17","3.7",",,W","0.3",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","10.3","H,,S","17.8",",,W","6.7",",,W","  340",",,W","  340",",,W","9.4",",,W","11.6",",,W",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-03-18","4.1",",,W","2.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","11.3","H,,S","14.4",",,W","6.7",",,W","  360",",,W","  360",",,W","7.6",",,W","8.9",",,W","    1",",,W",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-03-19","2.7",",,W","8.4",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","13.7","H,,S","23.9",",,W","9.4",",,W","   90",",,W","   90",",,W","6.7",",,W","7.6",",,W","    1",",,W",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.8472","-77.03454","3.0","2020-03-20","5.5",",,W","0.5",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","19.8","H,,S","28.3",",,W","13.9",",,W","  220",",,W","  220",",,W","14.8",",,W","21.5",",,W","    1",",,W",,,,,,,,,,,,
