instant,date,season,year,month,hour,is_holiday,weekday,is_workday,weather,temperature,felt_temperature,humidity,windspeed,casual_users,registered_users,users_total,is_weekend,temperature_actual,felt_temperature_actual,humidity_actual,windspeed_actual
9277,2012-01-27,winter,2012,January,10,False,Friday,True,C,0.48,0.4697,1.0,0.1642,9,117,126,False,14.061224489795917,14.0759,100.0,20.374592800000002
9278,2012-01-27,winter,2012,January,11,False,Friday,True,B,0.48,0.4697,0.94,0.1343,10,95,105,False,14.061224489795917,14.0759,94.0,16.6644812
9279,2012-01-27,winter,2012,January,12,False,Friday,True,B,0.5,0.4848,0.88,0.1642,25,155,180,False,15.020408163265307,14.785599999999999,88.0,20.374592800000002
9280,2012-01-27,winter,2012,January,13,False,Friday,True,A,0.5,0.4848,0.59,0.4627,26,175,201,False,15.020408163265307,14.785599999999999,59.0,57.41366680000001
9281,2012-01-27,winter,2012,January,14,False,Friday,True,A,0.5,0.4848,0.55,0.5522,23,153,176,False,15.020408163265307,14.785599999999999,55.00000000000001,68.5191848
9282,2012-01-27,winter,2012,January,15,False,Friday,True,A,0.48,0.4697,0.51,0.3284,27,170,197,False,14.061224489795917,14.0759,51.0,40.749185600000004
9283,2012-01-27,winter,2012,January,16,False,Friday,True,A,0.44,0.4394,0.51,0.5522,26,241,267,False,12.142857142857144,12.651800000000001,51.0,68.5191848
9284,2012-01-27,winter,2012,January,17,False,Friday,True,A,0.42,0.4242,0.5,0.5821,16,406,422,False,11.183673469387754,11.9374,50.0,72.2292964
9285,2012-01-27,winter,2012,January,18,False,Friday,True,A,0.4,0.4091,0.5,0.4925,20,363,383,False,10.224489795918368,11.227700000000002,50.0,61.11137000000001
9286,2012-01-27,winter,2012,January,19,False,Friday,True,A,0.36,0.3333,0.5,0.3881,10,241,251,False,8.306122448979592,7.665099999999999,50.0,48.1570004
9287,2012-01-27,winter,2012,January,20,False,Friday,True,A,0.34,0.303,0.53,0.3582,6,153,159,False,7.346938775510205,6.241,53.0,44.4468888
9288,2012-01-27,winter,2012,January,21,False,Friday,True,A,0.34,0.2879,0.53,0.5224,8,127,135,False,7.346938775510205,5.5313,53.0,64.8214816
9289,2012-01-27,winter,2012,January,22,False,Friday,True,A,0.34,0.303,0.49,0.3881,11,108,119,False,7.346938775510205,6.241,49.0,48.1570004
9290,2012-01-27,winter,2012,January,23,False,Friday,True,A,0.32,0.2879,0.49,0.4179,8,78,86,False,6.387755102040817,5.5313,49.0,51.8547036
9291,2012-01-28,winter,2012,January,0,False,Saturday,False,A,0.3,0.2879,0.52,0.2836,1,68,69,True,5.428571428571429,5.5313,52.0,35.1902224
9292,2012-01-28,winter,2012,January,1,False,Saturday,False,A,0.3,0.303,0.52,0.1642,1,57,58,True,5.428571428571429,6.241,52.0,20.374592800000002
9293,2012-01-28,winter,2012,January,2,False,Saturday,False,A,0.26,0.303,0.6,0.0,3,38,41,True,3.5102040816326543,6.241,60.0,0.0
9294,2012-01-28,winter,2012,January,3,False,Saturday,False,A,0.26,0.2879,0.6,0.0896,1,16,17,True,3.5102040816326543,5.5313,60.0,11.1179264
9295,2012-01-28,winter,2012,January,4,False,Saturday,False,A,0.26,0.2576,0.6,0.1642,0,8,8,True,3.5102040816326543,4.107200000000001,60.0,20.374592800000002
9296,2012-01-28,winter,2012,January,5,False,Saturday,False,A,0.24,0.2576,0.75,0.0896,0,10,10,True,2.5510204081632644,4.107200000000001,75.0,11.1179264
9297,2012-01-28,winter,2012,January,6,False,Saturday,False,A,0.24,0.2879,0.7,0.0,3,12,15,True,2.5510204081632644,5.5313,70.0,0.0
9298,2012-01-28,winter,2012,January,7,False,Saturday,False,A,0.22,0.2727,0.75,0.0,3,28,31,True,1.591836734693878,4.8169,75.0,0.0
9299,2012-01-28,winter,2012,January,8,False,Saturday,False,A,0.2,0.2273,0.8,0.0896,9,82,91,True,0.6326530612244898,2.6830999999999996,80.0,11.1179264
9300,2012-01-28,winter,2012,January,9,False,Saturday,False,A,0.22,0.2727,0.8,0.0,13,145,158,True,1.591836734693878,4.8169,80.0,0.0
9301,2012-01-28,winter,2012,January,10,False,Saturday,False,A,0.26,0.2727,0.7,0.1343,27,164,191,True,3.5102040816326543,4.8169,70.0,16.6644812
9302,2012-01-28,winter,2012,January,11,False,Saturday,False,A,0.3,0.303,0.56,0.1343,55,241,296,True,5.428571428571429,6.241,56.00000000000001,16.6644812
9303,2012-01-28,winter,2012,January,12,False,Saturday,False,A,0.3,0.2879,0.61,0.2836,70,244,314,True,5.428571428571429,5.5313,61.0,35.1902224
9304,2012-01-28,winter,2012,January,13,False,Saturday,False,A,0.34,0.3182,0.57,0.2537,80,293,373,True,7.346938775510205,6.955399999999999,56.99999999999999,31.4801108
9305,2012-01-28,winter,2012,January,14,False,Saturday,False,A,0.38,0.3939,0.5,0.3881,123,239,362,True,9.265306122448981,10.513299999999997,50.0,48.1570004
9306,2012-01-28,winter,2012,January,15,False,Saturday,False,A,0.4,0.4091,0.47,0.3284,90,320,410,True,10.224489795918368,11.227700000000002,47.0,40.749185600000004
9307,2012-01-28,winter,2012,January,16,False,Saturday,False,A,0.42,0.4242,0.44,0.3582,131,276,407,True,11.183673469387754,11.9374,44.0,44.4468888
9308,2012-01-28,winter,2012,January,17,False,Saturday,False,A,0.42,0.4242,0.44,0.3881,57,233,290,True,11.183673469387754,11.9374,44.0,48.1570004
9309,2012-01-28,winter,2012,January,18,False,Saturday,False,A,0.42,0.4242,0.41,0.2239,40,201,241,True,11.183673469387754,11.9374,41.0,27.7824076
9310,2012-01-28,winter,2012,January,19,False,Saturday,False,B,0.42,0.4242,0.41,0.5522,33,173,206,True,11.183673469387754,11.9374,41.0,68.5191848
9311,2012-01-28,winter,2012,January,20,False,Saturday,False,A,0.4,0.4091,0.35,0.3881,5,115,120,True,10.224489795918368,11.227700000000002,35.0,48.1570004
9312,2012-01-28,winter,2012,January,21,False,Saturday,False,A,0.36,0.3333,0.29,0.3582,18,109,127,True,8.306122448979592,7.665099999999999,28.999999999999996,44.4468888
9313,2012-01-28,winter,2012,January,22,False,Saturday,False,A,0.34,0.3333,0.34,0.19399999999999998,6,97,103,True,7.346938775510205,7.665099999999999,34.0,24.072296
9314,2012-01-28,winter,2012,January,23,False,Saturday,False,A,0.32,0.3182,0.31,0.19399999999999998,6,79,85,True,6.387755102040817,6.955399999999999,31.0,24.072296
9315,2012-01-29,winter,2012,January,0,False,Sunday,False,A,0.3,0.2879,0.33,0.2239,15,81,96,True,5.428571428571429,5.5313,33.0,27.7824076
9316,2012-01-29,winter,2012,January,1,False,Sunday,False,A,0.3,0.2727,0.28,0.3582,5,68,73,True,5.428571428571429,4.8169,28.000000000000004,44.4468888
9317,2012-01-29,winter,2012,January,2,False,Sunday,False,A,0.28,0.2576,0.26,0.3284,3,48,51,True,4.4693877551020424,4.107200000000001,26.0,40.749185600000004
9318,2012-01-29,winter,2012,January,3,False,Sunday,False,A,0.26,0.2576,0.28,0.19399999999999998,4,17,21,True,3.5102040816326543,4.107200000000001,28.000000000000004,24.072296
9319,2012-01-29,winter,2012,January,4,False,Sunday,False,A,0.24,0.2576,0.3,0.0,0,5,5,True,2.5510204081632644,4.107200000000001,30.0,0.0
9320,2012-01-29,winter,2012,January,5,False,Sunday,False,A,0.2,0.2121,0.51,0.1343,1,6,7,True,0.6326530612244898,1.9687000000000001,51.0,16.6644812
9321,2012-01-29,winter,2012,January,6,False,Sunday,False,A,0.2,0.2273,0.4,0.1045,1,4,5,True,0.6326530612244898,2.6830999999999996,40.0,12.966778000000001
9322,2012-01-29,winter,2012,January,7,False,Sunday,False,A,0.2,0.2121,0.37,0.1343,0,12,12,True,0.6326530612244898,1.9687000000000001,37.0,16.6644812
9323,2012-01-29,winter,2012,January,8,False,Sunday,False,A,0.18,0.19699999999999998,0.4,0.1343,9,61,70,True,-0.3265306122448983,1.2589999999999986,40.0,16.6644812
9324,2012-01-29,winter,2012,January,9,False,Sunday,False,A,0.18,0.19699999999999998,0.43,0.1343,13,98,111,True,-0.3265306122448983,1.2589999999999986,43.0,16.6644812
9325,2012-01-29,winter,2012,January,10,False,Sunday,False,A,0.24,0.2424,0.35,0.1343,38,153,191,True,2.5510204081632644,3.3927999999999994,35.0,16.6644812
9326,2012-01-29,winter,2012,January,11,False,Sunday,False,A,0.28,0.2727,0.28,0.2239,57,198,255,True,4.4693877551020424,4.8169,28.000000000000004,27.7824076
9327,2012-01-29,winter,2012,January,12,False,Sunday,False,A,0.32,0.303,0.26,0.2239,73,215,288,True,6.387755102040817,6.241,26.0,27.7824076
9328,2012-01-29,winter,2012,January,13,False,Sunday,False,A,0.32,0.303,0.26,0.2239,78,238,316,True,6.387755102040817,6.241,26.0,27.7824076
9329,2012-01-29,winter,2012,January,14,False,Sunday,False,A,0.32,0.303,0.26,0.2537,51,229,280,True,6.387755102040817,6.241,26.0,31.4801108
9330,2012-01-29,winter,2012,January,15,False,Sunday,False,A,0.36,0.3333,0.25,0.2836,68,242,310,True,8.306122448979592,7.665099999999999,25.0,35.1902224
9331,2012-01-29,winter,2012,January,16,False,Sunday,False,A,0.36,0.3333,0.21,0.4179,54,268,322,True,8.306122448979592,7.665099999999999,21.0,51.8547036
9332,2012-01-29,winter,2012,January,17,False,Sunday,False,A,0.36,0.3333,0.21,0.4179,33,201,234,True,8.306122448979592,7.665099999999999,21.0,51.8547036
9333,2012-01-29,winter,2012,January,18,False,Sunday,False,A,0.34,0.303,0.23,0.3582,17,151,168,True,7.346938775510205,6.241,23.0,44.4468888
9334,2012-01-29,winter,2012,January,19,False,Sunday,False,A,0.32,0.303,0.29,0.2537,14,145,159,True,6.387755102040817,6.241,28.999999999999996,31.4801108
9335,2012-01-29,winter,2012,January,20,False,Sunday,False,A,0.3,0.2879,0.39,0.2239,13,98,111,True,5.428571428571429,5.5313,39.0,27.7824076
9336,2012-01-29,winter,2012,January,21,False,Sunday,False,A,0.3,0.2879,0.33,0.2836,0,69,69,True,5.428571428571429,5.5313,33.0,35.1902224
9337,2012-01-29,winter,2012,January,22,False,Sunday,False,A,0.32,0.2879,0.26,0.3881,7,57,64,True,6.387755102040817,5.5313,26.0,48.1570004
9338,2012-01-29,winter,2012,January,23,False,Sunday,False,A,0.3,0.2727,0.33,0.3284,4,21,25,True,5.428571428571429,4.8169,33.0,40.749185600000004
9339,2012-01-30,winter,2012,January,0,False,Monday,True,B,0.32,0.2879,0.26,0.4179,0,10,10,False,6.387755102040817,5.5313,26.0,51.8547036
9340,2012-01-30,winter,2012,January,1,False,Monday,True,A,0.26,0.2273,0.6,0.3582,0,9,9,False,3.5102040816326543,2.6830999999999996,60.0,44.4468888
9341,2012-01-30,winter,2012,January,2,False,Monday,True,A,0.24,0.2121,0.48,0.3582,1,6,7,False,2.5510204081632644,1.9687000000000001,48.0,44.4468888
9342,2012-01-30,winter,2012,January,3,False,Monday,True,A,0.24,0.2273,0.48,0.19399999999999998,0,4,4,False,2.5510204081632644,2.6830999999999996,48.0,24.072296
9343,2012-01-30,winter,2012,January,4,False,Monday,True,A,0.2,0.2121,0.51,0.1343,0,5,5,False,0.6326530612244898,1.9687000000000001,51.0,16.6644812
9344,2012-01-30,winter,2012,January,5,False,Monday,True,A,0.2,0.2121,0.51,0.1343,0,26,26,False,0.6326530612244898,1.9687000000000001,51.0,16.6644812
9345,2012-01-30,winter,2012,January,6,False,Monday,True,A,0.22,0.2121,0.44,0.2537,0,80,80,False,1.591836734693878,1.9687000000000001,44.0,31.4801108
9346,2012-01-30,winter,2012,January,7,False,Monday,True,A,0.22,0.2121,0.44,0.2836,4,221,225,False,1.591836734693878,1.9687000000000001,44.0,35.1902224
9347,2012-01-30,winter,2012,January,8,False,Monday,True,A,0.2,0.19699999999999998,0.47,0.2239,12,481,493,False,0.6326530612244898,1.2589999999999986,47.0,27.7824076
9348,2012-01-30,winter,2012,January,9,False,Monday,True,A,0.2,0.19699999999999998,0.47,0.2239,5,193,198,False,0.6326530612244898,1.2589999999999986,47.0,27.7824076
9349,2012-01-30,winter,2012,January,10,False,Monday,True,A,0.22,0.2121,0.41,0.2836,3,82,85,False,1.591836734693878,1.9687000000000001,41.0,35.1902224
9350,2012-01-30,winter,2012,January,11,False,Monday,True,A,0.26,0.2576,0.38,0.0,6,93,99,False,3.5102040816326543,4.107200000000001,38.0,0.0
9351,2012-01-30,winter,2012,January,12,False,Monday,True,A,0.26,0.2273,0.35,0.3881,5,129,134,False,3.5102040816326543,2.6830999999999996,35.0,48.1570004
9352,2012-01-30,winter,2012,January,13,False,Monday,True,A,0.3,0.2879,0.31,0.19399999999999998,15,117,132,False,5.428571428571429,5.5313,31.0,24.072296
9353,2012-01-30,winter,2012,January,14,False,Monday,True,A,0.32,0.3333,0.24,0.1343,15,100,115,False,6.387755102040817,7.665099999999999,24.0,16.6644812
9354,2012-01-30,winter,2012,January,15,False,Monday,True,A,0.32,0.3182,0.24,0.19399999999999998,7,131,138,False,6.387755102040817,6.955399999999999,24.0,24.072296
9355,2012-01-30,winter,2012,January,16,False,Monday,True,A,0.34,0.3333,0.25,0.19399999999999998,11,210,221,False,7.346938775510205,7.665099999999999,25.0,24.072296
9356,2012-01-30,winter,2012,January,17,False,Monday,True,A,0.36,0.3485,0.21,0.19399999999999998,16,422,438,False,8.306122448979592,8.3795,21.0,24.072296
9357,2012-01-30,winter,2012,January,18,False,Monday,True,A,0.34,0.3333,0.23,0.1642,11,399,410,False,7.346938775510205,7.665099999999999,23.0,20.374592800000002
9358,2012-01-30,winter,2012,January,19,False,Monday,True,A,0.3,0.3182,0.45,0.1045,8,298,306,False,5.428571428571429,6.955399999999999,45.0,12.966778000000001
9359,2012-01-30,winter,2012,January,20,False,Monday,True,A,0.3,0.303,0.39,0.1642,2,179,181,False,5.428571428571429,6.241,39.0,20.374592800000002
9360,2012-01-30,winter,2012,January,21,False,Monday,True,A,0.3,0.303,0.42,0.1642,3,159,162,False,5.428571428571429,6.241,42.0,20.374592800000002
9361,2012-01-30,winter,2012,January,22,False,Monday,True,A,0.28,0.2727,0.48,0.2239,2,92,94,False,4.4693877551020424,4.8169,48.0,27.7824076
9362,2012-01-30,winter,2012,January,23,False,Monday,True,A,0.26,0.2576,0.6,0.19399999999999998,0,52,52,False,3.5102040816326543,4.107200000000001,60.0,24.072296
9363,2012-01-31,winter,2012,January,0,False,Tuesday,True,A,0.28,0.2727,0.52,0.2537,0,15,15,False,4.4693877551020424,4.8169,52.0,31.4801108
9364,2012-01-31,winter,2012,January,1,False,Tuesday,True,A,0.3,0.2727,0.42,0.2985,1,7,8,False,5.428571428571429,4.8169,42.0,37.039074
9365,2012-01-31,winter,2012,January,2,False,Tuesday,True,A,0.3,0.2879,0.42,0.2239,0,2,2,False,5.428571428571429,5.5313,42.0,27.7824076
9366,2012-01-31,winter,2012,January,3,False,Tuesday,True,A,0.3,0.2879,0.45,0.2239,0,2,2,False,5.428571428571429,5.5313,45.0,27.7824076
9367,2012-01-31,winter,2012,January,4,False,Tuesday,True,A,0.3,0.2879,0.49,0.19399999999999998,0,1,1,False,5.428571428571429,5.5313,49.0,24.072296
9368,2012-01-31,winter,2012,January,5,False,Tuesday,True,A,0.3,0.2879,0.49,0.19399999999999998,0,22,22,False,5.428571428571429,5.5313,49.0,24.072296
9369,2012-01-31,winter,2012,January,6,False,Tuesday,True,A,0.28,0.2727,0.52,0.1642,0,104,104,False,4.4693877551020424,4.8169,52.0,20.374592800000002
9370,2012-01-31,winter,2012,January,7,False,Tuesday,True,A,0.26,0.2576,0.6,0.19399999999999998,6,273,279,False,3.5102040816326543,4.107200000000001,60.0,24.072296
9371,2012-01-31,winter,2012,January,8,False,Tuesday,True,A,0.26,0.2727,0.6,0.1045,14,498,512,False,3.5102040816326543,4.8169,60.0,12.966778000000001
9372,2012-01-31,winter,2012,January,9,False,Tuesday,True,A,0.3,0.2879,0.52,0.19399999999999998,30,231,261,False,5.428571428571429,5.5313,52.0,24.072296
9373,2012-01-31,winter,2012,January,10,False,Tuesday,True,B,0.32,0.3182,0.57,0.19399999999999998,34,110,144,False,6.387755102040817,6.955399999999999,56.99999999999999,24.072296
9374,2012-01-31,winter,2012,January,11,False,Tuesday,True,A,0.4,0.4091,0.37,0.2836,14,125,139,False,10.224489795918368,11.227700000000002,37.0,35.1902224
9375,2012-01-31,winter,2012,January,12,False,Tuesday,True,A,0.4,0.4091,0.43,0.2985,13,181,194,False,10.224489795918368,11.227700000000002,43.0,37.039074
9376,2012-01-31,winter,2012,January,13,False,Tuesday,True,A,0.46,0.4545,0.36,0.2239,27,171,198,False,13.10204081632653,13.3615,36.0,27.7824076
9377,2012-01-31,winter,2012,January,14,False,Tuesday,True,A,0.5,0.4848,0.29,0.3284,18,142,160,False,15.020408163265307,14.785599999999999,28.999999999999996,40.749185600000004
9378,2012-01-31,winter,2012,January,15,False,Tuesday,True,A,0.54,0.5152,0.26,0.4478,27,150,177,False,16.93877551020408,16.2144,26.0,55.5648152
9379,2012-01-31,winter,2012,January,16,False,Tuesday,True,A,0.54,0.5152,0.26,0.4478,30,277,307,False,16.93877551020408,16.2144,26.0,55.5648152
9380,2012-01-31,winter,2012,January,17,False,Tuesday,True,A,0.54,0.5152,0.26,0.4179,41,518,559,False,16.93877551020408,16.2144,26.0,51.8547036
9381,2012-01-31,winter,2012,January,18,False,Tuesday,True,A,0.54,0.5152,0.24,0.3582,16,486,502,False,16.93877551020408,16.2144,24.0,44.4468888
9382,2012-01-31,winter,2012,January,19,False,Tuesday,True,A,0.5,0.4848,0.29,0.2836,22,306,328,False,15.020408163265307,14.785599999999999,28.999999999999996,35.1902224
9383,2012-01-31,winter,2012,January,20,False,Tuesday,True,A,0.4,0.4091,0.58,0.1045,15,223,238,False,10.224489795918368,11.227700000000002,57.99999999999999,12.966778000000001
9384,2012-01-31,winter,2012,January,21,False,Tuesday,True,A,0.46,0.4545,0.33,0.2985,3,162,165,False,13.10204081632653,13.3615,33.0,37.039074
9385,2012-01-31,winter,2012,January,22,False,Tuesday,True,A,0.44,0.4394,0.35,0.2985,11,118,129,False,12.142857142857144,12.651800000000001,35.0,37.039074
9386,2012-01-31,winter,2012,January,23,False,Tuesday,True,A,0.44,0.4394,0.38,0.2537,2,61,63,False,12.142857142857144,12.651800000000001,38.0,31.4801108
9387,2012-02-01,winter,2012,February,0,False,Wednesday,True,A,0.44,0.4394,0.38,0.2836,0,31,31,False,12.142857142857144,12.651800000000001,38.0,35.1902224
9388,2012-02-01,winter,2012,February,1,False,Wednesday,True,A,0.44,0.4394,0.41,0.2836,0,4,4,False,12.142857142857144,12.651800000000001,41.0,35.1902224
9389,2012-02-01,winter,2012,February,2,False,Wednesday,True,A,0.44,0.4394,0.44,0.2836,1,6,7,False,12.142857142857144,12.651800000000001,44.0,35.1902224
9390,2012-02-01,winter,2012,February,3,False,Wednesday,True,A,0.44,0.4394,0.44,0.19399999999999998,0,3,3,False,12.142857142857144,12.651800000000001,44.0,24.072296
9391,2012-02-01,winter,2012,February,4,False,Wednesday,True,A,0.4,0.4091,0.5,0.1642,0,1,1,False,10.224489795918368,11.227700000000002,50.0,20.374592800000002
9392,2012-02-01,winter,2012,February,5,False,Wednesday,True,A,0.4,0.4091,0.5,0.1642,0,18,18,False,10.224489795918368,11.227700000000002,50.0,20.374592800000002
9393,2012-02-01,winter,2012,February,6,False,Wednesday,True,C,0.4,0.4091,0.54,0.1642,0,67,67,False,10.224489795918368,11.227700000000002,54.0,20.374592800000002
9394,2012-02-01,winter,2012,February,7,False,Wednesday,True,C,0.38,0.3939,0.62,0.0896,7,201,208,False,9.265306122448981,10.513299999999997,62.0,11.1179264
9395,2012-02-01,winter,2012,February,8,False,Wednesday,True,C,0.36,0.3636,0.73,0.1045,15,505,520,False,8.306122448979592,9.089199999999998,73.0,12.966778000000001
9396,2012-02-01,winter,2012,February,9,False,Wednesday,True,B,0.36,0.3485,0.71,0.19399999999999998,9,267,276,False,8.306122448979592,8.3795,71.0,24.072296
9397,2012-02-01,winter,2012,February,10,False,Wednesday,True,A,0.4,0.4091,0.62,0.1343,9,124,133,False,10.224489795918368,11.227700000000002,62.0,16.6644812
9398,2012-02-01,winter,2012,February,11,False,Wednesday,True,A,0.4,0.4091,0.58,0.1642,27,116,143,False,10.224489795918368,11.227700000000002,57.99999999999999,20.374592800000002
9399,2012-02-01,winter,2012,February,12,False,Wednesday,True,A,0.44,0.4394,0.54,0.1045,26,153,179,False,12.142857142857144,12.651800000000001,54.0,12.966778000000001
9400,2012-02-01,winter,2012,February,13,False,Wednesday,True,A,0.46,0.4545,0.47,0.2239,12,174,186,False,13.10204081632653,13.3615,47.0,27.7824076
9401,2012-02-01,winter,2012,February,14,False,Wednesday,True,A,0.62,0.6212,0.33,0.2239,33,159,192,False,20.775510204081634,21.196399999999997,33.0,27.7824076
9402,2012-02-01,winter,2012,February,15,False,Wednesday,True,A,0.6,0.6212,0.35,0.2836,25,169,194,False,19.816326530612244,21.196399999999997,35.0,35.1902224
9403,2012-02-01,winter,2012,February,16,False,Wednesday,True,A,0.6,0.6212,0.4,0.2239,22,261,283,False,19.816326530612244,21.196399999999997,40.0,27.7824076
9404,2012-02-01,winter,2012,February,17,False,Wednesday,True,A,0.58,0.5455,0.43,0.19399999999999998,31,508,539,False,18.857142857142854,17.6385,43.0,24.072296
9405,2012-02-01,winter,2012,February,18,False,Wednesday,True,A,0.56,0.5303,0.46,0.1642,12,514,526,False,17.89795918367347,16.9241,46.0,20.374592800000002
9406,2012-02-01,winter,2012,February,19,False,Wednesday,True,A,0.54,0.5152,0.52,0.2836,20,315,335,False,16.93877551020408,16.2144,52.0,35.1902224
9407,2012-02-01,winter,2012,February,20,False,Wednesday,True,A,0.52,0.5,0.52,0.1642,10,254,264,False,15.979591836734697,15.5,52.0,20.374592800000002
9408,2012-02-01,winter,2012,February,21,False,Wednesday,True,A,0.52,0.5,0.52,0.1642,16,217,233,False,15.979591836734697,15.5,52.0,20.374592800000002
9409,2012-02-01,winter,2012,February,22,False,Wednesday,True,A,0.5,0.4848,0.55,0.19399999999999998,7,133,140,False,15.020408163265307,14.785599999999999,55.00000000000001,24.072296
9410,2012-02-01,winter,2012,February,23,False,Wednesday,True,A,0.46,0.4545,0.63,0.0896,22,75,97,False,13.10204081632653,13.3615,63.0,11.1179264
9411,2012-02-02,winter,2012,February,0,False,Thursday,True,A,0.46,0.4545,0.59,0.1343,7,24,31,False,13.10204081632653,13.3615,59.0,16.6644812
9412,2012-02-02,winter,2012,February,1,False,Thursday,True,B,0.46,0.4545,0.55,0.0,3,14,17,False,13.10204081632653,13.3615,55.00000000000001,0.0
9413,2012-02-02,winter,2012,February,2,False,Thursday,True,B,0.42,0.4242,0.67,0.1343,2,7,9,False,11.183673469387754,11.9374,67.0,16.6644812
9414,2012-02-02,winter,2012,February,3,False,Thursday,True,B,0.42,0.4242,0.67,0.1343,0,2,2,False,11.183673469387754,11.9374,67.0,16.6644812
9415,2012-02-02,winter,2012,February,4,False,Thursday,True,C,0.4,0.4091,0.82,0.0896,0,1,1,False,10.224489795918368,11.227700000000002,82.0,11.1179264
9416,2012-02-02,winter,2012,February,5,False,Thursday,True,C,0.4,0.4091,0.82,0.0,0,19,19,False,10.224489795918368,11.227700000000002,82.0,0.0
9417,2012-02-02,winter,2012,February,6,False,Thursday,True,C,0.36,0.3788,0.9,0.0,1,73,74,False,8.306122448979592,9.803600000000003,90.0,0.0
9418,2012-02-02,winter,2012,February,7,False,Thursday,True,C,0.36,0.3788,0.93,0.0,4,201,205,False,8.306122448979592,9.803600000000003,93.0,0.0
9419,2012-02-02,winter,2012,February,8,False,Thursday,True,C,0.4,0.4091,0.87,0.0,9,436,445,False,10.224489795918368,11.227700000000002,87.0,0.0
9420,2012-02-02,winter,2012,February,9,False,Thursday,True,C,0.38,0.3939,0.87,0.0,15,213,228,False,9.265306122448981,10.513299999999997,87.0,0.0
9421,2012-02-02,winter,2012,February,10,False,Thursday,True,C,0.42,0.4242,0.77,0.1045,6,72,78,False,11.183673469387754,11.9374,77.0,12.966778000000001
9422,2012-02-02,winter,2012,February,11,False,Thursday,True,C,0.4,0.4091,0.82,0.2537,6,99,105,False,10.224489795918368,11.227700000000002,82.0,31.4801108
9423,2012-02-02,winter,2012,February,12,False,Thursday,True,A,0.42,0.4242,0.82,0.0,8,140,148,False,11.183673469387754,11.9374,82.0,0.0
9424,2012-02-02,winter,2012,February,13,False,Thursday,True,B,0.42,0.4242,0.77,0.0,13,124,137,False,11.183673469387754,11.9374,77.0,0.0
9425,2012-02-02,winter,2012,February,14,False,Thursday,True,A,0.4,0.4091,0.76,0.1045,12,129,141,False,10.224489795918368,11.227700000000002,76.0,12.966778000000001
9426,2012-02-02,winter,2012,February,15,False,Thursday,True,A,0.46,0.4545,0.67,0.1642,24,150,174,False,13.10204081632653,13.3615,67.0,20.374592800000002
9427,2012-02-02,winter,2012,February,16,False,Thursday,True,A,0.46,0.4545,0.55,0.2836,18,211,229,False,13.10204081632653,13.3615,55.00000000000001,35.1902224
9428,2012-02-02,winter,2012,February,17,False,Thursday,True,A,0.42,0.4242,0.54,0.4925,13,437,450,False,11.183673469387754,11.9374,54.0,61.11137000000001
9429,2012-02-02,winter,2012,February,18,False,Thursday,True,A,0.4,0.4091,0.43,0.4627,17,393,410,False,10.224489795918368,11.227700000000002,43.0,57.41366680000001
9430,2012-02-02,winter,2012,February,19,False,Thursday,True,A,0.38,0.3939,0.43,0.5224,16,311,327,False,9.265306122448981,10.513299999999997,43.0,64.8214816
9431,2012-02-02,winter,2012,February,20,False,Thursday,True,A,0.36,0.3182,0.46,0.5224,9,204,213,False,8.306122448979592,6.955399999999999,46.0,64.8214816
9432,2012-02-02,winter,2012,February,21,False,Thursday,True,A,0.34,0.303,0.46,0.4179,4,144,148,False,7.346938775510205,6.241,46.0,51.8547036
9433,2012-02-02,winter,2012,February,22,False,Thursday,True,A,0.32,0.2879,0.49,0.4179,3,106,109,False,6.387755102040817,5.5313,49.0,51.8547036
9434,2012-02-02,winter,2012,February,23,False,Thursday,True,A,0.32,0.303,0.49,0.2537,0,61,61,False,6.387755102040817,6.241,49.0,31.4801108
9435,2012-02-03,winter,2012,February,0,False,Friday,True,A,0.32,0.2879,0.53,0.3881,1,37,38,False,6.387755102040817,5.5313,53.0,48.1570004
9436,2012-02-03,winter,2012,February,1,False,Friday,True,A,0.3,0.2727,0.56,0.3284,3,19,22,False,5.428571428571429,4.8169,56.00000000000001,40.749185600000004
9437,2012-02-03,winter,2012,February,2,False,Friday,True,A,0.3,0.2879,0.52,0.2239,0,6,6,False,5.428571428571429,5.5313,52.0,27.7824076
9438,2012-02-03,winter,2012,February,3,False,Friday,True,A,0.28,0.2576,0.56,0.2985,0,4,4,False,4.4693877551020424,4.107200000000001,56.00000000000001,37.039074
9439,2012-02-03,winter,2012,February,4,False,Friday,True,A,0.26,0.2576,0.6,0.2239,0,2,2,False,3.5102040816326543,4.107200000000001,60.0,27.7824076
9440,2012-02-03,winter,2012,February,5,False,Friday,True,A,0.26,0.2576,0.6,0.2239,0,17,17,False,3.5102040816326543,4.107200000000001,60.0,27.7824076
9441,2012-02-03,winter,2012,February,6,False,Friday,True,A,0.24,0.2424,0.65,0.1642,0,88,88,False,2.5510204081632644,3.3927999999999994,65.0,20.374592800000002
9442,2012-02-03,winter,2012,February,7,False,Friday,True,A,0.24,0.2273,0.65,0.2239,10,216,226,False,2.5510204081632644,2.6830999999999996,65.0,27.7824076
9443,2012-02-03,winter,2012,February,8,False,Friday,True,A,0.24,0.2273,0.65,0.2239,12,429,441,False,2.5510204081632644,2.6830999999999996,65.0,27.7824076
